EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3.267,-9.716,-9.948,-9.624,-12.813,-14.078,-26.193,-9.178,-0.020,0.972,0.246,0.214,-1.587,-0.519,93.333,107247.000,1.000
-2.762,-14.022,-15.733,-14.976,-17.421,-16.451,-29.359,-13.304,-0.021,0.973,0.243,0.183,-1.648,-0.549,93.333,107248.000,1.000
-8.931,-17.604,-19.508,-17.768,-18.737,-16.730,-26.171,-12.716,-0.020,0.971,0.241,0.214,-1.709,-0.671,93.333,107249.000,1.000
-9.719,-17.096,-18.574,-16.172,-16.193,-13.391,-17.376,-8.392,-0.021,0.972,0.246,0.244,-1.801,-0.610,93.333,107250.000,1.000
-5.183,-13.721,-14.238,-12.089,-12.998,-10.201,-10.136,-6.061,-0.020,0.972,0.241,0.275,-1.831,-0.732,93.333,107251.000,1.000
0.608,-7.987,-6.830,-6.054,-8.267,-7.177,-5.165,-5.896,-0.020,0.973,0.244,0.397,-1.770,-0.854,93.333,107252.000,1.000
4.393,0.171,2.674,2.274,0.482,-0.470,3.634,-2.815,-0.021,0.974,0.249,0.397,-1.801,-0.854,93.333,107253.000,1.000
4.828,5.339,8.244,8.780,7.909,6.340,13.533,0.825,-0.020,0.974,0.248,0.366,-1.984,-0.946,93.333,107254.000,1.000
3.534,2.771,6.125,9.340,7.584,6.316,15.386,-1.841,-0.020,0.974,0.250,0.366,-1.923,-1.160,93.333,107255.000,1.000
3.304,-2.924,1.588,6.714,2.962,1.267,9.063,-8.998,-0.019,0.977,0.248,0.427,-1.892,-1.160,93.333,107256.000,1.000
3.607,-5.021,0.803,5.122,0.423,-2.768,1.797,-13.654,-0.020,0.977,0.246,0.366,-1.892,-1.221,93.333,107257.000,1.000
3.780,-3.069,3.604,4.611,0.855,-3.689,-1.702,-13.772,-0.019,0.975,0.244,0.305,-1.984,-1.343,93.333,107258.000,1.000
6.754,1.105,8.360,5.502,3.967,-1.231,-0.724,-10.765,-0.020,0.976,0.244,0.214,-1.953,-1.312,93.333,107259.000,1.000
14.251,7.781,16.122,10.646,11.322,5.030,4.665,-4.093,-0.020,0.976,0.243,0.275,-2.014,-1.190,93.333,107260.000,1.000
23.127,16.447,26.483,19.967,21.876,13.230,14.188,7.457,-0.018,0.977,0.241,0.183,-1.923,-1.312,93.333,107261.000,1.000
29.097,23.605,35.186,28.828,30.528,18.778,23.365,20.863,-0.016,0.977,0.244,0.214,-1.862,-1.312,93.333,107262.000,1.000
30.866,26.168,38.761,33.211,32.900,18.548,23.856,28.873,-0.015,0.977,0.243,0.153,-1.770,-1.282,93.333,107263.000,1.000
29.949,23.701,36.901,31.840,28.290,13.571,12.814,26.672,-0.015,0.977,0.248,0.214,-1.831,-1.251,93.333,107264.000,1.000
27.913,17.156,30.117,25.203,19.170,7.241,-1.060,18.177,-0.016,0.978,0.248,0.183,-1.770,-1.129,93.333,107265.000,1.000
24.141,8.792,19.759,15.767,9.847,2.975,-6.566,12.126,-0.015,0.976,0.244,0.122,-1.617,-1.129,93.333,107266.000,1.000
17.913,1.599,9.284,6.842,3.515,1.943,-2.954,12.276,-0.017,0.976,0.242,0.092,-1.526,-1.007,93.333,107267.000,1.000
11.481,-2.836,2.356,0.857,0.610,2.545,2.798,16.302,-0.016,0.977,0.244,0.122,-1.465,-1.038,93.333,107268.000,1.000
8.069,-3.830,0.352,-1.246,0.155,3.482,6.295,20.240,-0.017,0.978,0.243,0.244,-1.343,-1.007,93.333,107269.000,1.000
7.252,-1.759,1.435,-1.175,0.528,4.457,6.520,19.648,-0.018,0.976,0.244,0.336,-1.312,-0.916,93.333,107270.000,1.000
4.564,0.116,1.590,-2.098,0.187,4.331,4.247,13.194,-0.019,0.977,0.244,0.397,-1.190,-0.946,93.333,107271.000,1.000
-0.798,-0.477,-0.707,-3.698,-0.406,3.229,3.096,6.352,-0.020,0.976,0.245,0.336,-1.068,-1.007,93.333,107272.000,1.000
-3.165,-1.514,-2.472,-2.728,-0.107,3.056,4.751,4.018,-0.021,0.979,0.245,0.397,-1.007,-0.885,93.333,107273.000,1.000
-0.852,-1.379,-1.375,0.459,0.260,3.461,6.080,3.076,-0.022,0.980,0.247,0.366,-0.946,-0.885,93.333,107274.000,1.000
1.232,-1.363,0.862,2.029,-0.490,2.411,4.752,-1.902,-0.021,0.982,0.245,0.427,-0.977,-0.763,93.333,107275.000,1.000
0.314,-2.586,1.230,0.199,-2.571,-0.654,0.594,-12.039,-0.022,0.979,0.244,0.397,-0.946,-0.671,93.333,107276.000,1.000
-1.672,-4.008,0.128,-2.516,-5.028,-4.398,-5.131,-23.350,-0.021,0.976,0.243,0.427,-0.854,-0.610,93.333,107277.000,1.000
-1.161,-3.396,1.943,-1.621,-4.764,-6.087,-7.769,-28.577,-0.020,0.976,0.243,0.488,-0.854,-0.458,93.333,107278.000,1.000
3.079,-0.345,8.304,3.895,0.025,-4.503,-5.035,-24.509,-0.021,0.977,0.244,0.488,-0.854,-0.519,93.333,107279.000,1.000
8.295,3.562,14.973,10.655,7.170,-0.930,-0.166,-14.931,-0.022,0.976,0.244,0.610,-0.763,-0.397,93.333,107280.000,1.000
12.205,7.608,18.656,16.200,14.291,4.293,5.507,-3.643,-0.021,0.980,0.243,0.641,-0.763,-0.305,93.333,107281.000,1.000
15.388,11.973,20.887,20.587,20.775,11.302,13.004,7.917,-0.020,0.978,0.241,0.763,-0.641,-0.153,93.333,107282.000,1.000
18.445,15.740,23.220,23.429,25.292,17.239,19.322,16.811,-0.019,0.977,0.245,0.763,-0.519,-0.153,93.333,107283.000,1.000
20.117,16.623,23.669,23.204,25.385,17.963,19.322,19.503,-0.020,0.978,0.241,0.824,-0.397,-0.122,93.333,107284.000,1.000
19.526,14.491,21.180,20.728,21.764,14.235,13.977,17.315,-0.019,0.979,0.242,0.885,-0.336,0.092,93.333,107285.000,1.000
18.844,13.443,19.360,19.987,19.292,11.756,9.923,16.219,-0.020,0.978,0.242,0.916,-0.275,0.183,93.333,107286.000,1.000
19.638,15.629,20.441,22.114,19.680,12.146,9.191,19.300,-0.019,0.978,0.243,0.885,-0.122,0.244,93.333,107287.000,1.000
19.230,16.775,20.232,22.731,18.574,10.875,8.529,24.627,-0.020,0.980,0.242,0.793,-0.061,0.427,93.333,107288.000,1.000
16.186,12.827,14.398,18.002,13.318,6.777,8.810,30.327,-0.020,0.981,0.241,0.885,-0.061,0.519,93.333,107289.000,1.000
12.393,5.331,4.578,8.873,6.344,3.566,12.588,34.203,-0.021,0.980,0.243,0.977,0.061,0.488,93.333,107290.000,1.000
6.439,-3.162,-5.428,-1.856,-0.753,1.251,15.343,31.316,-0.020,0.981,0.242,0.946,0.031,0.549,93.333,107291.000,1.000
-3.155,-11.750,-13.731,-11.869,-8.408,-2.887,11.992,20.481,-0.019,0.978,0.242,0.885,0.122,0.671,93.333,107292.000,1.000
-10.555,-18.414,-19.128,-18.844,-15.125,-7.918,5.184,7.708,-0.020,0.974,0.242,0.977,0.275,0.793,93.333,107293.000,1.000
-11.978,-21.375,-21.068,-21.837,-18.607,-11.724,-0.222,-1.584,-0.018,0.972,0.240,0.916,0.275,0.885,93.333,107294.000,1.000
-12.639,-21.130,-20.226,-21.800,-18.238,-13.532,-2.385,-6.873,-0.017,0.971,0.237,0.977,0.458,0.916,93.333,107295.000,1.000
-15.047,-18.556,-17.203,-19.524,-14.871,-12.575,-2.467,-9.837,-0.017,0.970,0.235,1.068,0.580,1.099,93.333,107296.000,1.000
-15.477,-14.633,-12.960,-15.674,-10.646,-9.532,-2.993,-12.416,-0.017,0.971,0.237,1.251,0.641,1.007,93.333,107297.000,1.000
-14.246,-10.693,-9.007,-11.911,-7.323,-6.273,-4.331,-15.993,-0.018,0.973,0.238,1.312,0.641,1.129,93.333,107298.000,1.000
-14.781,-6.672,-4.973,-9.009,-4.032,-2.826,-4.652,-20.540,-0.020,0.971,0.238,1.312,0.702,1.343,93.333,107299.000,1.000
-14.796,-1.804,0.725,-5.306,0.906,1.400,-2.563,-24.439,-0.018,0.969,0.236,1.434,0.946,1.465,93.333,107300.000,1.000
-10.322,3.196,7.594,0.435,6.562,4.714,0.568,-27.171,-0.015,0.969,0.234,1.465,0.946,1.526,93.333,107301.000,1.000
-3.955,6.519,13.341,6.206,10.025,4.630,0.005,-31.246,-0.019,0.972,0.237,1.526,1.007,1.465,93.333,107302.000,1.000
-0.415,7.638,16.938,9.873,11.069,1.962,-5.608,-35.841,-0.020,0.975,0.235,1.678,1.068,1.495,93.333,107303.000,1.000
0.690,9.016,20.141,13.517,14.018,1.798,-8.959,-32.361,-0.020,0.976,0.235,1.678,1.160,1.434,93.333,107304.000,1.000
1.898,12.630,23.987,19.339,20.953,7.303,-3.594,-15.722,-0.022,0.977,0.237,1.556,1.068,1.404,93.333,107305.000,1.000
3.000,15.596,25.362,24.287,26.989,14.601,7.158,6.382,-0.024,0.977,0.236,1.556,1.068,1.343,93.333,107306.000,1.000
1.948,14.655,21.774,25.223,28.094,18.895,16.988,23.989,-0.025,0.976,0.235,1.495,1.068,1.190,93.333,107307.000,1.000
-1.604,12.149,16.698,24.310,27.188,21.267,23.667,35.178,-0.023,0.979,0.239,1.373,1.007,1.038,93.333,107308.000,1.000
-4.640,12.095,15.264,24.325,27.774,24.597,26.702,41.776,-0.023,0.980,0.238,1.373,1.007,0.977,93.333,107309.000,1.000
-4.270,13.595,16.565,23.655,28.206,27.677,26.158,45.405,-0.024,0.983,0.238,1.282,1.038,0.854,93.333,107310.000,1.000
-3.369,12.615,14.432,19.094,25.368,27.440,24.026,47.839,-0.024,0.986,0.238,1.343,0.977,0.916,93.333,107311.000,1.000
-7.759,8.974,7.021,11.690,20.180,24.769,22.847,49.087,-0.026,0.988,0.238,1.129,0.916,0.793,93.333,107312.000,1.000
-16.200,6.893,0.477,6.202,16.465,23.750,23.738,47.632,-0.027,0.987,0.235,1.007,0.946,0.732,93.333,107313.000,1.000
-21.114,7.249,-1.100,3.205,14.600,24.509,25.037,42.162,-0.026,0.984,0.235,1.038,0.885,0.519,93.333,107314.000,1.000
-20.968,5.494,-2.175,-2.240,10.621,22.888,23.319,31.844,-0.024,0.986,0.235,0.824,0.763,0.488,93.333,107315.000,1.000
-22.168,-0.469,-7.621,-11.668,3.042,18.443,18.987,19.279,-0.024,0.987,0.234,0.610,0.702,0.488,93.333,107316.000,1.000
-26.568,-6.214,-14.455,-19.388,-3.582,15.748,17.917,11.425,-0.025,0.989,0.234,0.458,0.671,0.366,93.333,107317.000,1.000
-27.797,-7.236,-16.459,-20.211,-5.062,15.928,20.697,10.567,-0.024,0.988,0.237,0.336,0.580,0.305,93.333,107318.000,1.000
-24.501,-6.433,-14.466,-17.253,-5.413,12.594,16.749,7.799,-0.026,0.988,0.236,0.092,0.458,0.397,93.333,107319.000,1.000
-24.094,-9.262,-14.879,-17.029,-10.650,1.928,2.176,-4.018,-0.026,0.986,0.235,-0.122,0.183,0.397,93.333,107320.000,1.000
-27.728,-13.468,-18.352,-19.420,-17.494,-8.997,-10.300,-18.738,-0.029,0.986,0.234,-0.153,0.214,0.397,93.333,107321.000,1.000
-28.199,-12.708,-18.863,-19.230,-18.798,-12.753,-13.330,-28.870,-0.031,0.985,0.233,-0.397,0.031,0.397,93.333,107322.000,1.000
-23.048,-6.302,-12.673,-13.575,-13.622,-11.207,-14.090,-34.126,-0.030,0.986,0.232,-0.519,-0.061,0.336,93.333,107323.000,1.000
-15.496,1.671,-2.057,-3.641,-4.924,-8.530,-16.055,-33.169,-0.031,0.983,0.234,-0.641,-0.183,0.275,93.333,107324.000,1.000
-7.929,8.068,8.348,7.399,5.108,-4.814,-14.334,-22.087,-0.031,0.981,0.234,-0.610,-0.397,0.183,93.333,107325.000,1.000
-1.265,12.991,16.428,17.683,15.799,2.031,-5.355,-1.335,-0.029,0.981,0.237,-0.732,-0.488,0.061,93.333,107326.000,1.000
3.948,17.500,21.712,25.749,25.665,11.841,7.952,20.623,-0.029,0.981,0.239,-0.763,-0.610,0.061,93.333,107327.000,1.000
6.564,20.013,22.041,27.242,30.001,19.367,16.245,31.415,-0.029,0.979,0.236,-0.763,-0.793,0.000,93.333,107328.000,1.000
5.102,18.328,16.527,20.137,25.907,19.540,13.701,27.146,-0.029,0.980,0.234,-0.824,-0.885,-0.092,93.333,107329.000,1.000
-0.193,13.246,8.418,9.816,17.293,13.971,5.878,16.626,-0.027,0.979,0.235,-0.854,-1.099,-0.061,93.333,107330.000,1.000
-6.283,8.041,2.377,3.350,10.808,8.530,1.738,10.584,-0.027,0.978,0.239,-0.916,-1.221,-0.214,93.333,107331.000,1.000
-8.900,6.092,1.093,2.721,9.630,7.377,4.336,12.722,-0.027,0.977,0.238,-0.946,-1.282,-0.183,93.333,107332.000,1.000
-6.854,6.820,2.108,3.817,10.802,9.294,9.636,18.540,-0.026,0.977,0.236,-0.946,-1.343,-0.214,93.333,107333.000,1.000
-5.380,4.812,-1.081,0.488,8.224,9.045,10.561,19.639,-0.024,0.978,0.234,-1.007,-1.434,-0.244,93.333,107334.000,1.000
-10.149,-2.356,-10.280,-8.274,0.633,4.658,6.259,13.929,-0.023,0.977,0.233,-0.916,-1.495,-0.183,93.333,107335.000,1.000
-18.065,-9.353,-18.988,-16.645,-6.465,0.469,4.067,8.487,-0.024,0.975,0.234,-0.916,-1.465,-0.366,93.333,107336.000,1.000
-22.007,-11.473,-22.007,-19.768,-9.516,-0.591,6.413,7.295,-0.023,0.974,0.234,-0.916,-1.465,-0.488,93.333,107337.000,1.000
-21.439,-11.277,-21.770,-18.828,-11.089,-1.177,6.530,5.842,-0.022,0.973,0.236,-0.885,-1.312,-0.519,93.333,107338.000,1.000
-19.387,-11.466,-20.929,-16.217,-12.543,-1.747,3.277,2.472,-0.024,0.972,0.236,-0.824,-1.373,-0.610,93.333,107339.000,1.000
-15.995,-9.997,-17.874,-12.207,-11.320,1.813,4.148,1.548,-0.022,0.973,0.235,-0.763,-1.343,-0.671,93.333,107340.000,1.000
-12.705,-8.196,-14.196,-9.216,-9.451,6.835,7.015,1.224,-0.022,0.973,0.238,-0.671,-1.404,-0.641,93.333,107341.000,1.000
-13.440,-11.859,-15.617,-11.687,-13.872,3.287,-0.564,-6.721,-0.021,0.975,0.240,-0.763,-1.251,-0.702,93.333,107342.000,1.000
-16.577,-17.602,-19.550,-16.791,-21.982,-7.055,-15.426,-19.384,-0.022,0.973,0.240,-0.641,-1.160,-0.671,93.333,107343.000,1.000
-15.279,-14.542,-16.031,-15.420,-21.761,-9.429,-18.975,-23.500,-0.020,0.975,0.238,-0.549,-1.129,-0.702,93.333,107344.000,1.000
-8.090,-4.146,-5.729,-7.643,-12.491,-1.508,-10.492,-19.237,-0.021,0.975,0.237,-0.549,-1.099,-0.641,93.333,107345.000,1.000
-0.972,1.354,1.004,-2.488,-5.823,3.239,-7.831,-19.351,-0.021,0.976,0.238,-0.488,-1.038,-0.732,93.333,107346.000,1.000
1.228,-0.180,2.913,-0.616,-4.475,-0.089,-13.949,-23.274,-0.022,0.978,0.239,-0.488,-1.099,-0.824,93.333,107347.000,1.000
0.342,-0.128,7.193,5.452,-0.425,-2.615,-15.143,-18.431,-0.022,0.979,0.240,-0.366,-0.946,-0.854,93.333,107348.000,1.000
2.135,4.994,14.670,16.035,8.329,1.076,-7.781,-3.905,-0.021,0.980,0.236,-0.366,-0.885,-0.793,93.333,107349.000,1.000
8.473,10.427,19.450,23.449,15.052,6.046,-2.047,8.841,-0.023,0.980,0.241,-0.488,-0.977,-0.854,93.333,107350.000,1.000
12.682,11.478,17.807,23.045,14.683,5.497,-4.086,13.604,-0.022,0.979,0.241,-0.580,-0.946,-0.824,93.333,107351.000,1.000
8.041,7.615,10.637,17.082,8.488,-0.718,-9.021,14.260,-0.024,0.980,0.239,-0.519,-0.854,-0.732,93.333,107352.000,1.000
-0.752,1.644,1.722,10.193,1.153,-6.555,-9.996,15.556,-0.025,0.982,0.239,-0.458,-0.824,-0.763,93.333,107353.000,1.000
-4.220,-1.967,-3.994,5.258,-2.633,-6.185,-4.668,17.412,-0.026,0.982,0.240,-0.458,-0.885,-0.824,93.333,107354.000,1.000
-3.394,-0.699,-3.932,2.798,-1.080,1.129,5.471,17.254,-0.027,0.981,0.243,-0.458,-0.854,-0.732,93.333,107355.000,1.000
-5.430,3.256,-0.708,1.561,2.480,10.025,13.411,12.630,-0.028,0.982,0.242,-0.519,-0.916,-0.793,93.333,107356.000,1.000
-8.528,6.272,1.270,-0.047,3.278,13.942,11.434,3.509,-0.027,0.983,0.242,-0.519,-0.854,-0.824,93.333,107357.000,1.000
-5.423,8.566,2.175,-1.377,2.212,13.203,3.400,-5.487,-0.029,0.980,0.243,-0.519,-0.854,-0.671,93.333,107358.000,1.000
2.159,12.464,5.183,-0.620,3.604,13.361,0.114,-9.576,-0.027,0.981,0.241,-0.549,-0.977,-0.610,93.333,107359.000,1.000
4.905,15.504,8.126,0.405,5.727,14.578,2.377,-10.515,-0.029,0.981,0.242,-0.610,-0.977,-0.580,93.333,107360.000,1.000
0.838,12.959,5.958,-1.291,3.345,12.271,3.360,-12.359,-0.029,0.981,0.241,-0.549,-0.916,-0.519,93.333,107361.000,1.000
-1.803,7.941,2.024,-2.521,-0.653,8.523,4.212,-12.472,-0.029,0.980,0.240,-0.549,-1.007,-0.519,93.333,107362.000,1.000
1.071,7.693,3.779,1.435,0.990,9.876,10.801,-6.306,-0.028,0.980,0.242,-0.458,-0.946,-0.458,93.333,107363.000,1.000
3.529,10.682,8.892,7.172,6.147,14.132,18.488,1.372,-0.028,0.982,0.243,-0.427,-0.885,-0.427,93.333,107364.000,1.000
1.443,9.172,8.990,8.160,6.392,12.576,16.479,1.505,-0.028,0.982,0.245,-0.488,-0.885,-0.336,93.333,107365.000,1.000
-1.334,2.429,3.858,5.447,0.997,4.374,5.142,-5.719,-0.029,0.983,0.243,-0.519,-0.824,-0.305,93.333,107366.000,1.000
-1.167,-2.839,0.679,4.535,-3.274,-2.952,-4.699,-12.287,-0.030,0.982,0.246,-0.488,-0.916,-0.183,93.333,107367.000,1.000
0.425,-3.093,2.622,6.358,-2.648,-5.341,-7.059,-12.685,-0.027,0.980,0.246,-0.488,-0.793,-0.092,93.333,107368.000,1.000
1.576,-1.576,5.821,8.086,0.659,-5.732,-5.000,-6.450,-0.027,0.979,0.244,-0.519,-0.885,0.000,93.333,107369.000,1.000
1.852,-2.983,4.759,7.501,1.884,-8.768,-3.505,3.238,-0.025,0.980,0.244,-0.458,-0.885,0.031,93.333,107370.000,1.000
-0.253,-7.547,-1.133,4.485,-1.137,-15.283,-4.485,11.836,-0.025,0.979,0.244,-0.458,-0.824,0.214,93.333,107371.000,1.000
-4.339,-10.793,-6.124,1.362,-5.066,-21.107,-7.893,16.979,-0.025,0.978,0.242,-0.275,-0.824,0.183,93.333,107372.000,1.000
-6.061,-10.165,-6.694,-0.220,-6.676,-22.618,-13.938,17.725,-0.024,0.979,0.244,-0.275,-0.793,0.214,93.333,107373.000,1.000
-3.916,-8.539,-6.523,-1.207,-7.351,-20.520,-19.894,14.687,-0.025,0.977,0.243,-0.305,-0.671,0.397,93.333,107374.000,1.000
-3.320,-10.173,-10.310,-3.714,-9.907,-17.735,-21.161,10.693,-0.026,0.977,0.241,-0.305,-0.641,0.397,93.333,107375.000,1.000
-9.321,-16.276,-18.754,-10.692,-15.969,-17.270,-20.191,5.095,-0.025,0.975,0.240,-0.336,-0.580,0.519,93.333,107376.000,1.000
-18.370,-23.021,-28.084,-21.923,-23.428,-18.825,-21.800,-4.273,-0.023,0.975,0.239,-0.336,-0.549,0.641,93.333,107377.000,1.000
-23.581,-24.915,-32.407,-30.476,-26.000,-17.751,-21.132,-12.074,-0.025,0.974,0.240,-0.366,-0.519,0.641,93.333,107378.000,1.000
-24.755,-21.933,-30.069,-30.457,-21.233,-12.165,-12.800,-12.407,-0.024,0.974,0.240,-0.275,-0.488,0.763,93.333,107379.000,1.000
-25.795,-18.875,-25.374,-24.802,-14.699,-6.857,-3.808,-9.920,-0.025,0.974,0.242,-0.153,-0.366,0.793,93.333,107380.000,1.000
-26.431,-17.604,-21.530,-19.798,-11.596,-6.166,-2.413,-11.520,-0.023,0.975,0.245,0.000,-0.366,0.793,93.333,107381.000,1.000
-23.839,-15.295,-17.029,-16.917,-10.401,-7.815,-4.897,-15.160,-0.024,0.977,0.244,-0.122,-0.275,0.793,93.333,107382.000,1.000
-20.017,-10.860,-11.594,-14.729,-8.266,-7.419,-4.095,-15.658,-0.024,0.976,0.245,-0.122,-0.183,0.946,93.333,107383.000,1.000
-19.850,-8.150,-9.722,-14.044,-6.830,-5.221,-1.067,-14.369,-0.024,0.975,0.244,-0.153,-0.153,0.977,93.333,107384.000,1.000
-21.465,-9.180,-13.154,-15.275,-7.843,-3.302,0.415,-15.503,-0.022,0.974,0.246,-0.183,-0.061,1.099,93.333,107385.000,1.000
-19.310,-9.358,-15.418,-14.801,-7.575,-0.118,2.780,-16.990,-0.022,0.976,0.243,-0.153,-0.061,1.282,93.333,107386.000,1.000
-14.841,-5.209,-10.975,-10.366,-2.317,5.548,9.313,-13.575,-0.022,0.978,0.241,-0.153,0.000,1.282,93.333,107387.000,1.000
-12.029,-0.620,-3.795,-5.439,4.599,10.260,17.075,-6.334,-0.022,0.978,0.244,-0.153,0.092,1.343,93.333,107388.000,1.000
-10.646,0.007,-0.086,-3.375,7.640,10.525,21.210,-0.848,-0.021,0.978,0.242,-0.122,0.153,1.373,93.333,107389.000,1.000
-11.149,-2.309,-0.043,-3.796,5.551,5.465,18.039,-1.474,-0.021,0.978,0.243,-0.153,0.305,1.526,93.333,107390.000,1.000
-14.573,-5.547,-1.663,-6.410,-0.508,-4.868,4.429,-11.256,-0.021,0.976,0.241,-0.183,0.427,1.526,93.333,107391.000,1.000
-17.217,-9.631,-4.580,-10.333,-7.950,-16.578,-14.885,-26.573,-0.020,0.977,0.244,-0.183,0.427,1.556,93.333,107392.000,1.000
-15.784,-14.255,-8.359,-12.028,-12.815,-22.936,-26.901,-34.951,-0.019,0.977,0.244,-0.214,0.488,1.709,93.333,107393.000,1.000
-13.643,-18.280,-11.815,-10.129,-14.155,-22.912,-26.436,-28.888,-0.020,0.977,0.245,-0.183,0.580,1.801,93.333,107394.000,1.000
-14.514,-19.669,-13.370,-7.510,-13.968,-20.657,-21.214,-13.775,-0.019,0.976,0.241,-0.092,0.732,1.740,93.333,107395.000,1.000
-17.047,-17.712,-13.197,-7.404,-13.730,-18.556,-19.212,0.911,-0.022,0.977,0.243,-0.092,0.793,1.801,93.333,107396.000,1.000
-20.158,-16.781,-15.171,-11.408,-15.486,-17.859,-22.047,8.498,-0.021,0.976,0.240,-0.061,0.885,1.770,93.333,107397.000,1.000
-24.394,-21.444,-21.838,-19.031,-20.711,-19.552,-27.302,6.341,-0.020,0.979,0.241,-0.122,1.007,1.862,93.333,107398.000,1.000
-27.525,-27.339,-28.247,-26.243,-24.973,-19.651,-28.444,-0.566,-0.022,0.978,0.241,-0.092,1.007,1.892,93.333,107399.000,1.000
-27.574,-25.269,-27.213,-27.883,-21.298,-11.802,-18.088,-2.297,-0.021,0.978,0.240,-0.153,1.099,1.953,93.333,107400.000,1.000
-25.672,-14.436,-19.374,-23.688,-10.313,2.502,1.956,3.708,-0.022,0.978,0.241,-0.061,1.099,1.862,93.333,107401.000,1.000
-22.214,-3.772,-11.704,-18.371,-0.095,13.826,19.450,9.168,-0.021,0.978,0.245,-0.122,1.129,1.831,93.333,107402.000,1.000
-17.705,-0.249,-8.029,-15.252,3.249,15.714,23.911,6.023,-0.023,0.981,0.242,-0.244,1.099,1.770,93.333,107403.000,1.000
-12.661,-0.289,-4.624,-11.701,2.240,12.014,19.004,-2.092,-0.023,0.979,0.243,-0.183,1.129,1.770,93.333,107404.000,1.000
-5.828,3.506,3.139,-4.038,3.784,10.627,17.024,-5.143,-0.022,0.978,0.242,-0.183,1.099,1.709,93.333,107405.000,1.000
0.461,9.229,11.342,3.454,7.372,11.110,18.289,-4.590,-0.023,0.979,0.243,-0.214,0.977,1.801,93.333,107406.000,1.000
2.212,10.565,13.874,4.600,7.265,8.024,12.919,-9.589,-0.024,0.979,0.242,-0.305,1.007,1.678,93.333,107407.000,1.000
2.424,10.132,14.174,3.428,5.508,3.612,2.975,-16.791,-0.025,0.979,0.241,-0.366,1.007,1.587,93.333,107408.000,1.000
6.360,13.756,18.329,7.183,8.591,4.202,-0.278,-15.911,-0.025,0.979,0.240,-0.305,0.946,1.587,93.333,107409.000,1.000
12.732,19.550,24.659,14.948,16.487,9.714,5.740,-6.752,-0.025,0.979,0.240,-0.397,0.946,1.495,93.333,107410.000,1.000
15.955,22.462,28.619,22.042,24.453,15.147,15.031,4.249,-0.022,0.979,0.240,-0.336,0.916,1.465,93.333,107411.000,1.000
13.507,21.308,28.847,25.905,28.145,16.161,20.132,11.284,-0.023,0.978,0.241,-0.336,0.916,1.373,93.333,107412.000,1.000
9.194,17.073,25.116,24.424,24.349,10.601,15.177,8.901,-0.022,0.978,0.241,-0.244,0.793,1.404,93.333,107413.000,1.000
8.092,11.385,18.305,17.480,14.096,0.524,1.392,-3.413,-0.023,0.977,0.240,-0.214,0.763,1.282,93.333,107414.000,1.000
8.997,7.532,12.555,9.912,4.316,-7.436,-11.947,-17.255,-0.023,0.976,0.241,-0.305,0.763,1.221,93.333,107415.000,1.000
8.109,7.063,10.797,5.944,0.126,-9.454,-18.659,-23.908,-0.022,0.974,0.242,-0.214,0.671,1.251,93.333,107416.000,1.000
7.699,7.250,10.227,3.675,-1.040,-9.170,-22.346,-23.010,-0.021,0.974,0.240,-0.244,0.488,1.251,93.333,107417.000,1.000
10.134,5.986,7.189,0.335,-2.422,-9.635,-24.997,-16.207,-0.020,0.978,0.241,-0.244,0.488,1.129,93.333,107418.000,1.000
10.168,4.041,1.776,-2.951,-2.370,-8.278,-19.828,-1.051,-0.019,0.978,0.241,-0.305,0.366,1.068,93.333,107419.000,1.000
3.421,0.424,-5.608,-5.319,-0.799,-4.571,-4.446,20.206,-0.021,0.978,0.243,-0.244,0.397,1.068,93.333,107420.000,1.000
-7.262,-7.184,-15.067,-7.701,-1.736,-2.941,11.182,36.376,-0.021,0.976,0.245,-0.214,0.366,1.129,93.333,107421.000,1.000
-17.259,-16.887,-23.453,-10.028,-6.510,-5.687,16.247,38.289,-0.022,0.977,0.240,-0.183,0.275,1.099,93.333,107422.000,1.000
-23.380,-24.116,-27.481,-12.867,-12.587,-10.647,9.980,26.723,-0.023,0.974,0.239,-0.244,0.275,1.068,93.333,107423.000,1.000
-23.940,-26.884,-28.052,-16.922,-17.300,-14.662,0.145,10.603,-0.022,0.975,0.243,-0.214,0.183,1.068,93.333,107424.000,1.000
-19.633,-25.224,-26.180,-19.149,-18.320,-15.602,-5.655,0.060,-0.021,0.977,0.240,-0.092,0.153,1.007,93.333,107425.000,1.000
-12.955,-18.811,-20.428,-16.469,-14.508,-12.586,-5.539,-1.614,-0.021,0.975,0.240,-0.092,0.183,1.007,93.333,107426.000,1.000
-5.299,-7.771,-10.329,-9.968,-6.698,-5.246,-0.395,2.128,-0.021,0.976,0.241,0.031,0.031,1.007,93.333,107427.000,1.000
3.586,5.016,1.885,-1.556,3.076,4.950,7.387,6.343,-0.022,0.976,0.241,0.061,0.153,0.885,93.333,107428.000,1.000
11.888,14.269,12.546,7.373,11.436,13.211,12.505,7.153,-0.020,0.978,0.240,0.061,0.122,0.854,93.333,107429.000,1.000
