EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
13.630,6.244,4.110,2.125,0.748,-1.131,-7.674,-14.204,0.060,0.975,0.259,-0.275,-0.153,0.122,93.333,30994.000,1.000
15.829,4.141,2.398,-2.168,-8.074,-7.646,-22.675,-28.997,0.061,0.975,0.261,-0.336,-0.244,0.031,93.333,30995.000,1.000
9.626,0.897,-0.584,-8.717,-10.425,-12.243,-31.682,-39.703,0.059,0.975,0.263,-0.366,-0.305,0.031,93.333,30996.000,1.000
5.891,-0.424,-1.678,-12.612,-2.502,-11.127,-29.667,-41.262,0.061,0.973,0.262,-0.305,-0.244,0.153,93.333,30997.000,1.000
8.852,-1.524,-1.611,-12.300,3.573,-7.534,-24.472,-38.873,0.060,0.972,0.260,-0.244,-0.427,0.153,93.333,30998.000,1.000
12.797,-4.761,-2.761,-8.697,2.064,-4.966,-20.501,-35.433,0.062,0.972,0.262,-0.305,-0.397,0.214,93.333,30999.000,1.000
11.689,-9.292,-5.694,-3.374,-1.764,-3.664,-14.467,-27.035,0.063,0.973,0.259,-0.305,-0.488,0.336,93.333,31000.000,1.000
2.413,-14.404,-10.955,-2.736,-5.741,-3.442,-5.701,-14.126,0.063,0.973,0.263,-0.244,-0.488,0.305,93.333,31001.000,1.000
-11.077,-21.544,-19.138,-11.324,-8.624,-6.099,-0.752,-4.793,0.063,0.973,0.262,-0.275,-0.427,0.275,93.333,31002.000,1.000
-17.030,-28.582,-25.767,-19.769,-6.442,-10.737,-3.164,-1.482,0.064,0.972,0.260,-0.275,-0.488,0.305,93.333,31003.000,1.000
-11.368,-29.417,-24.125,-16.648,-2.075,-12.041,-6.332,3.560,0.064,0.971,0.263,-0.305,-0.427,0.336,93.333,31004.000,1.000
-4.803,-23.651,-15.792,-6.034,-2.045,-8.832,-4.727,13.738,0.065,0.971,0.260,-0.458,-0.366,0.336,93.333,31005.000,1.000
-6.018,-19.212,-10.580,-0.145,-4.107,-6.787,-2.386,20.847,0.066,0.972,0.261,-0.305,-0.183,0.427,93.333,31006.000,1.000
-9.848,-19.949,-12.107,-1.848,-2.483,-7.437,-1.296,19.745,0.068,0.971,0.260,-0.275,-0.153,0.427,93.333,31007.000,1.000
-9.023,-19.465,-12.657,-3.422,1.930,-4.952,4.374,17.314,0.069,0.971,0.260,-0.183,-0.183,0.488,93.333,31008.000,1.000
-4.527,-12.048,-5.981,1.416,6.190,3.455,16.984,20.599,0.067,0.971,0.261,-0.275,-0.122,0.488,93.333,31009.000,1.000
1.182,-1.082,4.129,9.906,8.873,12.909,29.397,26.343,0.067,0.970,0.260,-0.305,-0.031,0.427,93.333,31010.000,1.000
6.994,5.576,9.230,12.957,7.016,16.285,31.438,25.135,0.066,0.970,0.260,-0.336,0.061,0.488,93.333,31011.000,1.000
9.279,4.405,5.792,5.945,1.104,11.148,20.507,13.276,0.065,0.971,0.261,-0.275,0.214,0.488,93.333,31012.000,1.000
7.030,-0.364,-0.785,-4.324,-2.981,2.512,5.316,-1.886,0.066,0.968,0.259,-0.183,0.366,0.488,93.333,31013.000,1.000
6.309,-1.351,-1.622,-7.558,-2.379,-1.407,-2.419,-10.573,0.067,0.969,0.261,-0.214,0.427,0.549,93.333,31014.000,1.000
11.517,4.402,6.467,-0.879,0.594,3.102,1.329,-10.397,0.067,0.968,0.263,-0.122,0.488,0.549,93.333,31015.000,1.000
17.676,11.630,16.780,9.379,2.929,10.810,9.023,-7.135,0.067,0.969,0.261,-0.061,0.610,0.519,93.333,31016.000,1.000
17.785,12.294,19.133,13.217,1.463,12.870,9.002,-8.793,0.066,0.971,0.260,-0.061,0.610,0.610,93.333,31017.000,1.000
13.265,6.190,12.524,8.512,-4.174,8.092,-0.415,-16.308,0.066,0.970,0.261,0.061,0.671,0.458,93.333,31018.000,1.000
10.174,0.873,6.043,4.289,-6.497,3.453,-10.670,-22.674,0.065,0.969,0.262,0.000,0.671,0.488,93.333,31019.000,1.000
9.644,0.010,5.082,5.461,-1.102,2.765,-17.529,-24.331,0.065,0.970,0.259,-0.031,0.854,0.519,93.333,31020.000,1.000
8.010,-0.688,4.894,5.552,3.408,2.691,-24.364,-25.619,0.065,0.969,0.261,0.000,0.916,0.580,93.333,31021.000,1.000
4.067,-5.034,-0.332,-0.061,0.698,0.093,-31.789,-30.036,0.064,0.969,0.261,0.031,0.885,0.732,93.333,31022.000,1.000
1.158,-10.530,-8.770,-6.926,-4.262,-2.881,-34.237,-33.808,0.064,0.970,0.261,-0.031,0.885,0.732,93.333,31023.000,1.000
1.803,-12.758,-13.794,-8.922,-6.379,-2.175,-26.812,-29.364,0.064,0.970,0.260,-0.061,0.916,0.671,93.333,31024.000,1.000
4.209,-12.023,-12.952,-5.457,-4.105,1.873,-12.253,-14.479,0.063,0.971,0.260,0.000,0.824,0.793,93.333,31025.000,1.000
4.109,-12.767,-10.585,-1.176,1.703,4.189,0.570,3.690,0.064,0.971,0.258,0.122,0.916,0.824,93.333,31026.000,1.000
-1.224,-17.671,-11.839,-0.526,5.860,1.196,6.889,17.034,0.063,0.972,0.261,0.061,0.916,0.854,93.333,31027.000,1.000
-9.379,-24.654,-16.974,-3.705,5.096,-4.703,11.060,25.257,0.063,0.971,0.261,0.061,0.885,0.793,93.333,31028.000,1.000
-14.428,-29.363,-22.072,-7.879,2.121,-8.400,16.243,30.505,0.063,0.972,0.264,-0.031,0.885,0.824,93.333,31029.000,1.000
-13.696,-29.089,-23.757,-10.325,-0.217,-8.170,17.981,31.043,0.064,0.975,0.261,0.061,0.885,0.824,93.333,31030.000,1.000
-10.505,-23.725,-21.018,-9.340,-0.800,-5.398,15.572,27.493,0.063,0.974,0.260,0.031,0.885,0.732,93.333,31031.000,1.000
-9.398,-16.457,-15.589,-6.714,0.391,-3.334,13.082,22.877,0.061,0.974,0.261,0.092,0.824,0.824,93.333,31032.000,1.000
-10.797,-12.368,-11.529,-8.033,0.984,-6.187,8.285,15.289,0.062,0.975,0.260,0.031,0.641,0.854,93.333,31033.000,1.000
-11.053,-11.139,-8.973,-12.081,-0.285,-11.217,0.829,5.227,0.063,0.975,0.264,0.031,0.641,0.854,93.333,31034.000,1.000
-7.583,-8.011,-4.107,-9.941,-0.684,-10.815,-1.410,0.368,0.063,0.974,0.262,-0.061,0.671,0.793,93.333,31035.000,1.000
-2.282,-3.645,1.576,-1.195,2.789,-6.432,3.131,3.060,0.062,0.974,0.261,-0.061,0.610,0.793,93.333,31036.000,1.000
1.129,-2.000,2.933,5.429,8.305,-5.489,7.018,6.563,0.063,0.974,0.262,-0.031,0.641,0.854,93.333,31037.000,1.000
0.124,-2.583,0.040,5.958,10.081,-8.558,4.750,3.966,0.062,0.973,0.262,-0.183,0.610,0.793,93.333,31038.000,1.000
-3.531,-1.979,-2.377,3.564,6.886,-9.835,-3.504,-6.121,0.062,0.973,0.262,-0.122,0.488,0.854,93.333,31039.000,1.000
-3.371,2.739,0.176,4.074,4.397,-3.909,-10.707,-16.668,0.063,0.971,0.264,-0.244,0.549,0.854,93.333,31040.000,1.000
2.816,11.104,8.238,10.682,5.333,7.841,-9.469,-18.337,0.064,0.973,0.262,-0.122,0.519,0.793,93.333,31041.000,1.000
9.248,17.447,16.809,18.649,5.546,16.722,-4.195,-12.966,0.064,0.972,0.261,-0.092,0.458,0.824,93.333,31042.000,1.000
12.517,17.984,21.142,21.368,3.221,17.926,-4.415,-10.147,0.062,0.972,0.260,-0.122,0.397,0.793,93.333,31043.000,1.000
13.910,15.260,21.282,18.828,1.894,14.454,-11.312,-13.216,0.063,0.971,0.260,-0.122,0.427,0.793,93.333,31044.000,1.000
12.563,11.185,18.053,14.034,2.049,8.425,-19.772,-19.509,0.065,0.971,0.263,-0.122,0.397,0.793,93.333,31045.000,1.000
10.948,5.377,12.204,9.853,1.560,0.832,-24.860,-26.161,0.063,0.971,0.264,-0.214,0.275,0.732,93.333,31046.000,1.000
15.889,-1.501,5.591,7.667,2.053,-6.030,-26.422,-31.033,0.064,0.970,0.263,-0.183,0.305,0.793,93.333,31047.000,1.000
20.285,-10.439,-2.668,2.516,2.855,-13.201,-28.503,-33.267,0.064,0.970,0.262,-0.122,0.458,0.793,93.333,31048.000,1.000
7.982,-22.658,-14.624,-9.841,-0.254,-22.506,-31.668,-32.754,0.064,0.970,0.264,-0.122,0.336,0.671,93.333,31049.000,1.000
-13.782,-34.247,-27.723,-23.255,-2.744,-30.323,-32.128,-28.887,0.063,0.971,0.262,-0.031,0.336,0.702,93.333,31050.000,1.000
-21.560,-40.292,-37.176,-30.269,2.998,-32.434,-27.670,-20.346,0.066,0.972,0.263,0.092,0.336,0.671,93.333,31051.000,1.000
-17.071,-41.644,-41.642,-31.964,10.074,-30.761,-20.039,-7.188,0.067,0.971,0.263,0.122,0.305,0.702,93.333,31052.000,1.000
-20.028,-40.275,-41.152,-30.085,7.324,-27.623,-10.638,8.588,0.068,0.970,0.260,0.061,0.336,0.763,93.333,31053.000,1.000
-27.272,-33.604,-33.911,-21.383,-1.135,-20.218,2.257,25.414,0.065,0.968,0.263,0.092,0.366,0.702,93.333,31054.000,1.000
-22.366,-21.880,-21.618,-8.152,-5.178,-9.585,15.558,39.555,0.066,0.970,0.263,0.092,0.366,0.671,93.333,31055.000,1.000
-10.064,-11.780,-10.110,1.024,-3.899,-3.473,19.996,44.660,0.066,0.972,0.262,0.153,0.366,0.610,93.333,31056.000,1.000
-4.014,-5.787,-0.803,5.616,-1.192,-3.346,14.071,40.014,0.065,0.972,0.260,0.183,0.366,0.671,93.333,31057.000,1.000
-2.709,-0.544,7.471,10.072,1.183,-3.075,6.472,31.293,0.065,0.971,0.259,0.092,0.397,0.671,93.333,31058.000,1.000
-1.858,3.272,10.958,11.304,2.852,-1.572,2.615,22.385,0.064,0.973,0.260,0.061,0.366,0.671,93.333,31059.000,1.000
-2.471,3.827,8.105,6.473,3.933,-0.888,2.713,15.406,0.066,0.972,0.262,0.061,0.397,0.580,93.333,31060.000,1.000
-2.012,4.885,5.591,1.633,5.237,1.910,6.817,12.680,0.066,0.970,0.260,0.122,0.397,0.488,93.333,31061.000,1.000
-0.543,8.715,7.973,2.114,6.528,8.093,10.955,11.614,0.065,0.970,0.259,0.214,0.397,0.488,93.333,31062.000,1.000
-1.227,13.236,12.772,6.165,6.871,14.548,11.448,8.288,0.064,0.972,0.260,0.183,0.336,0.427,93.333,31063.000,1.000
0.912,18.597,17.459,9.962,7.016,21.517,13.927,6.029,0.065,0.972,0.264,0.092,0.305,0.458,93.333,31064.000,1.000
9.897,25.119,21.141,11.238,5.660,29.911,22.609,8.202,0.066,0.972,0.261,0.092,0.458,0.488,93.333,31065.000,1.000
17.407,28.211,22.094,9.078,-0.415,34.196,27.310,8.368,0.066,0.972,0.259,0.183,0.427,0.549,93.333,31066.000,1.000
14.904,24.294,20.261,5.121,-8.047,29.313,17.820,0.380,0.065,0.972,0.259,0.092,0.366,0.427,93.333,31067.000,1.000
8.334,17.555,18.855,3.909,-9.739,19.867,3.140,-9.206,0.066,0.973,0.260,0.153,0.366,0.427,93.333,31068.000,1.000
9.570,13.383,18.550,5.826,-3.787,12.741,-2.522,-12.160,0.063,0.972,0.259,0.183,0.244,0.519,93.333,31069.000,1.000
16.700,9.864,14.757,4.223,2.980,6.738,-2.020,-12.181,0.063,0.973,0.262,0.122,0.275,0.488,93.333,31070.000,1.000
16.384,2.960,5.297,-3.634,3.435,-1.797,-5.102,-15.519,0.064,0.974,0.262,0.092,0.336,0.366,93.333,31071.000,1.000
5.013,-4.877,-4.621,-10.362,0.082,-10.037,-10.138,-19.008,0.063,0.973,0.262,0.153,0.244,0.458,93.333,31072.000,1.000
-6.349,-8.588,-9.550,-9.443,0.287,-12.973,-10.512,-16.506,0.064,0.974,0.263,0.153,0.244,0.488,93.333,31073.000,1.000
-9.330,-9.475,-11.800,-6.014,4.343,-11.712,-7.570,-9.448,0.064,0.973,0.261,0.000,0.214,0.488,93.333,31074.000,1.000
-9.271,-11.958,-16.274,-8.812,6.431,-10.698,-6.265,-3.309,0.063,0.974,0.260,0.000,0.214,0.488,93.333,31075.000,1.000
-14.111,-14.219,-20.387,-14.787,3.432,-9.778,-4.699,2.514,0.064,0.974,0.261,-0.092,0.275,0.549,93.333,31076.000,1.000
-20.324,-11.680,-17.565,-12.831,-2.589,-6.056,1.714,12.104,0.064,0.975,0.259,-0.092,0.153,0.519,93.333,31077.000,1.000
-19.562,-6.817,-9.202,-2.750,-7.618,-2.160,7.905,21.269,0.063,0.973,0.257,-0.122,0.061,0.519,93.333,31078.000,1.000
-13.348,-4.820,-2.705,3.853,-8.146,-2.906,5.498,21.917,0.065,0.972,0.256,-0.183,0.061,0.458,93.333,31079.000,1.000
-7.612,-2.324,1.817,4.063,-3.382,-3.839,0.997,18.412,0.067,0.971,0.260,-0.153,0.061,0.458,93.333,31080.000,1.000
-1.708,6.266,9.102,5.805,2.283,1.858,4.810,19.458,0.066,0.971,0.260,-0.214,0.061,0.427,93.333,31081.000,1.000
5.406,16.708,16.692,10.249,3.725,9.713,10.451,20.133,0.065,0.970,0.261,-0.183,0.122,0.549,93.333,31082.000,1.000
11.386,23.120,20.239,12.867,1.939,14.086,10.375,14.839,0.065,0.972,0.262,-0.275,0.153,0.580,93.333,31083.000,1.000
14.546,26.103,20.346,12.562,-0.170,16.876,9.310,9.285,0.065,0.972,0.260,-0.275,0.122,0.549,93.333,31084.000,1.000
12.763,25.681,17.636,9.007,-2.523,17.681,8.244,6.014,0.066,0.973,0.259,-0.183,0.153,0.519,93.333,31085.000,1.000
7.464,22.332,14.696,4.668,-3.072,15.665,5.102,2.473,0.065,0.973,0.264,-0.153,0.214,0.549,93.333,31086.000,1.000
7.485,21.705,17.563,5.586,0.612,16.177,5.130,1.052,0.064,0.973,0.260,-0.183,0.275,0.397,93.333,31087.000,1.000
16.339,25.989,25.996,12.079,5.014,21.340,10.389,3.384,0.066,0.972,0.260,-0.183,0.214,0.427,93.333,31088.000,1.000
24.542,29.727,32.362,18.186,5.742,26.334,15.778,5.953,0.066,0.971,0.259,-0.244,0.244,0.397,93.333,31089.000,1.000
24.166,29.264,32.353,19.969,4.487,28.412,19.157,6.616,0.066,0.972,0.258,-0.214,0.275,0.458,93.333,31090.000,1.000
18.519,25.731,27.097,16.045,4.615,27.244,19.449,4.055,0.067,0.971,0.260,-0.153,0.153,0.427,93.333,31091.000,1.000
12.017,19.304,17.979,6.611,4.549,20.386,11.873,-4.724,0.065,0.971,0.257,-0.183,0.153,0.397,93.333,31092.000,1.000
6.386,11.429,8.817,-0.970,1.753,9.757,-1.285,-16.268,0.064,0.973,0.260,-0.244,0.244,0.397,93.333,31093.000,1.000
4.257,7.007,5.201,1.104,-1.408,3.815,-7.608,-20.185,0.066,0.972,0.258,-0.214,0.336,0.427,93.333,31094.000,1.000
3.936,6.236,5.300,6.242,-2.339,4.424,-3.030,-13.536,0.066,0.970,0.259,-0.122,0.305,0.488,93.333,31095.000,1.000
0.274,3.666,2.542,4.252,-2.257,3.993,2.955,-3.116,0.066,0.970,0.258,-0.214,0.488,0.366,93.333,31096.000,1.000
-6.008,-1.629,-2.347,-0.094,-2.415,-0.154,4.859,6.727,0.065,0.970,0.259,-0.153,0.458,0.397,93.333,31097.000,1.000
-9.298,-4.467,-3.525,1.713,-2.881,-1.956,6.982,16.880,0.067,0.970,0.256,-0.122,0.427,0.397,93.333,31098.000,1.000
-7.340,-2.622,-0.684,6.712,-4.441,0.959,11.539,27.368,0.067,0.973,0.259,-0.061,0.397,0.336,93.333,31099.000,1.000
-3.686,-0.102,1.198,8.319,-6.293,2.519,14.165,34.618,0.065,0.972,0.261,-0.092,0.397,0.397,93.333,31100.000,1.000
-4.043,-0.835,-0.981,4.852,-5.682,-1.830,11.378,34.110,0.064,0.974,0.259,-0.244,0.427,0.336,93.333,31101.000,1.000
-9.274,-3.035,-5.038,-1.217,-3.560,-8.441,4.787,26.600,0.065,0.973,0.262,-0.305,0.427,0.336,93.333,31102.000,1.000
-11.522,-1.821,-5.664,-3.854,-2.937,-11.486,-1.207,19.519,0.064,0.973,0.261,-0.214,0.397,0.488,93.333,31103.000,1.000
-4.696,3.009,-1.046,1.151,-3.227,-10.443,-2.284,18.957,0.064,0.971,0.258,-0.336,0.427,0.397,93.333,31104.000,1.000
4.490,6.911,5.297,9.962,-3.755,-7.680,2.392,23.235,0.065,0.972,0.260,-0.244,0.488,0.397,93.333,31105.000,1.000
5.987,8.260,10.360,15.313,-4.942,-3.741,7.365,24.855,0.065,0.970,0.261,-0.183,0.366,0.488,93.333,31106.000,1.000
0.535,8.675,13.040,13.710,-4.554,-0.050,4.180,16.405,0.065,0.970,0.262,-0.214,0.275,0.397,93.333,31107.000,1.000
-1.880,8.799,12.468,7.409,-1.126,0.916,-7.965,-1.051,0.066,0.969,0.261,-0.214,0.305,0.366,93.333,31108.000,1.000
6.006,9.393,10.627,3.406,3.058,1.464,-17.167,-16.017,0.064,0.969,0.258,-0.153,0.305,0.366,93.333,31109.000,1.000
18.046,10.600,10.068,5.530,5.472,4.595,-14.509,-21.442,0.064,0.974,0.259,-0.183,0.244,0.366,93.333,31110.000,1.000
19.702,10.812,9.474,7.993,5.908,7.165,-7.051,-23.440,0.064,0.975,0.260,-0.092,0.183,0.458,93.333,31111.000,1.000
11.080,12.502,9.798,6.702,6.975,8.961,-0.950,-25.070,0.065,0.975,0.262,-0.092,0.183,0.488,93.333,31112.000,1.000
11.412,19.707,14.953,7.252,10.521,15.518,8.612,-19.917,0.065,0.975,0.263,-0.183,0.244,0.488,93.333,31113.000,1.000
26.853,26.305,20.162,10.429,12.316,22.951,19.339,-9.420,0.064,0.973,0.262,-0.336,0.183,0.519,93.333,31114.000,1.000
35.899,22.632,16.866,9.768,6.484,20.737,21.635,-2.266,0.066,0.973,0.263,-0.336,0.366,0.580,93.333,31115.000,1.000
24.016,11.967,8.397,7.220,-3.711,11.089,17.682,2.745,0.064,0.974,0.261,-0.397,0.336,0.519,93.333,31116.000,1.000
6.353,4.554,3.054,7.948,-8.237,4.346,15.576,10.653,0.063,0.973,0.260,-0.336,0.214,0.397,93.333,31117.000,1.000
1.701,2.300,0.320,7.774,-5.630,1.690,14.221,17.032,0.063,0.972,0.260,-0.244,0.183,0.366,93.333,31118.000,1.000
5.554,0.323,-3.975,2.246,-4.530,-1.912,9.946,16.209,0.066,0.971,0.258,-0.275,0.183,0.336,93.333,31119.000,1.000
1.940,-3.944,-8.977,-3.850,-8.808,-7.513,4.495,10.491,0.068,0.970,0.261,-0.244,0.092,0.366,93.333,31120.000,1.000
-9.061,-7.917,-10.189,-3.387,-12.598,-12.673,0.847,5.337,0.068,0.969,0.260,-0.153,0.183,0.519,93.333,31121.000,1.000
-13.137,-8.661,-6.355,1.978,-10.845,-16.416,-1.428,3.045,0.069,0.970,0.257,-0.153,0.183,0.549,93.333,31122.000,1.000
-7.533,-9.323,-3.960,2.048,-6.040,-21.895,-7.752,0.573,0.070,0.970,0.257,-0.153,0.275,0.519,93.333,31123.000,1.000
-3.268,-13.843,-8.011,-6.300,-2.454,-30.813,-20.549,-5.465,0.068,0.969,0.260,-0.092,0.275,0.610,93.333,31124.000,1.000
-5.319,-17.760,-11.813,-12.176,-0.379,-36.724,-30.240,-11.310,0.068,0.967,0.261,-0.092,0.366,0.671,93.333,31125.000,1.000
-9.089,-15.070,-8.051,-7.988,2.138,-33.373,-28.172,-11.501,0.070,0.966,0.260,-0.122,0.488,0.732,93.333,31126.000,1.000
-9.617,-7.818,-0.617,-0.489,4.170,-24.167,-20.329,-8.189,0.067,0.965,0.259,-0.122,0.488,0.763,93.333,31127.000,1.000
-3.497,-0.309,4.857,2.610,2.616,-14.612,-14.476,-5.830,0.067,0.965,0.259,-0.122,0.519,0.793,93.333,31128.000,1.000
8.146,6.594,9.138,2.982,0.057,-5.232,-9.248,-4.405,0.067,0.966,0.258,0.000,0.549,0.763,93.333,31129.000,1.000
14.310,10.162,11.480,2.786,1.249,1.742,-5.796,-5.521,0.067,0.968,0.257,-0.031,0.549,0.763,93.333,31130.000,1.000
6.447,5.843,6.906,-1.169,4.409,1.242,-10.078,-13.549,0.068,0.970,0.258,0.031,0.671,0.854,93.333,31131.000,1.000
-5.433,-3.736,-3.796,-8.588,6.522,-4.379,-18.614,-25.982,0.070,0.969,0.258,-0.061,0.763,0.824,93.333,31132.000,1.000
-8.241,-9.720,-12.368,-13.791,5.670,-6.368,-21.539,-34.999,0.066,0.971,0.259,0.061,0.702,0.793,93.333,31133.000,1.000
-6.780,-7.637,-13.204,-14.417,-0.487,-1.613,-16.227,-36.487,0.067,0.972,0.260,0.061,0.763,0.824,93.333,31134.000,1.000
-7.876,-0.191,-7.767,-11.681,-6.956,5.878,-5.381,-29.673,0.067,0.973,0.258,0.092,0.854,0.732,93.333,31135.000,1.000
-4.916,6.923,-1.116,-6.469,-6.106,11.373,6.911,-16.742,0.066,0.977,0.261,0.092,0.824,0.610,93.333,31136.000,1.000
3.871,9.529,2.796,-0.493,-1.681,12.380,14.670,-3.562,0.065,0.979,0.264,-0.031,0.946,0.549,93.333,31137.000,1.000
7.672,9.996,5.702,5.649,-1.411,11.040,17.656,8.288,0.063,0.980,0.264,-0.153,0.946,0.427,93.333,31138.000,1.000
3.967,13.651,11.959,13.263,-2.992,11.804,21.892,21.976,0.063,0.980,0.264,-0.275,0.916,0.305,93.333,31139.000,1.000
2.262,17.914,19.055,19.705,-0.739,12.446,25.140,33.029,0.063,0.979,0.262,-0.427,0.824,0.336,93.333,31140.000,1.000
4.693,15.083,19.652,20.272,2.608,6.252,18.639,32.224,0.065,0.978,0.264,-0.458,0.702,0.244,93.333,31141.000,1.000
4.043,5.818,13.192,16.433,1.356,-4.903,5.775,21.797,0.063,0.977,0.261,-0.488,0.641,0.244,93.333,31142.000,1.000
-0.770,-1.468,6.118,12.279,-2.525,-12.198,-1.710,12.215,0.064,0.977,0.261,-0.427,0.580,0.183,93.333,31143.000,1.000
-3.673,-3.420,1.703,6.486,-3.380,-14.142,-3.926,5.823,0.063,0.975,0.260,-0.458,0.458,0.031,93.333,31144.000,1.000
-2.970,-4.516,-2.554,-3.255,-1.950,-16.621,-9.408,-2.171,0.062,0.975,0.261,-0.488,0.458,0.061,93.333,31145.000,1.000
-3.113,-8.169,-7.930,-13.890,-3.330,-20.632,-17.075,-11.485,0.063,0.975,0.260,-0.458,0.397,0.214,93.333,31146.000,1.000
-5.978,-12.144,-11.050,-20.388,-6.854,-21.317,-19.052,-17.061,0.066,0.974,0.261,-0.458,0.458,0.214,93.333,31147.000,1.000
-7.293,-12.979,-8.988,-19.690,-6.735,-17.393,-15.116,-16.928,0.066,0.973,0.262,-0.458,0.336,0.305,93.333,31148.000,1.000
-4.908,-10.780,-4.231,-12.630,-1.765,-12.935,-11.109,-13.106,0.066,0.973,0.263,-0.458,0.244,0.458,93.333,31149.000,1.000
-2.826,-8.110,-2.068,-5.470,4.219,-11.028,-10.081,-9.439,0.064,0.973,0.267,-0.427,0.214,0.580,93.333,31150.000,1.000
-1.909,-6.441,-4.758,-4.887,8.229,-11.073,-12.732,-10.489,0.064,0.971,0.263,-0.427,0.214,0.610,93.333,31151.000,1.000
-0.200,-5.510,-9.582,-9.920,7.794,-10.620,-17.059,-16.479,0.065,0.970,0.266,-0.458,0.122,0.549,93.333,31152.000,1.000
-1.914,-3.893,-11.548,-12.997,2.170,-6.956,-16.572,-20.981,0.064,0.971,0.263,-0.519,0.214,0.610,93.333,31153.000,1.000
-8.902,-1.065,-9.649,-11.283,-2.994,-1.264,-11.893,-21.594,0.064,0.970,0.265,-0.488,0.092,0.580,93.333,31154.000,1.000
-11.875,-0.301,-9.492,-11.405,-2.843,-0.245,-15.311,-26.027,0.064,0.969,0.263,-0.458,0.031,0.549,93.333,31155.000,1.000
-4.811,-3.635,-13.698,-16.839,-2.132,-5.391,-28.216,-36.949,0.065,0.968,0.262,-0.427,0.031,0.610,93.333,31156.000,1.000
3.993,-5.375,-14.664,-18.563,-5.726,-6.864,-31.628,-41.586,0.065,0.967,0.264,-0.519,-0.061,0.580,93.333,31157.000,1.000
5.839,-0.619,-7.377,-9.620,-7.530,0.613,-15.953,-29.949,0.065,0.966,0.265,-0.458,-0.153,0.641,93.333,31158.000,1.000
3.972,5.471,0.073,0.385,-1.174,7.662,2.253,-11.409,0.064,0.967,0.264,-0.397,-0.244,0.458,93.333,31159.000,1.000
3.807,6.827,0.238,0.810,5.526,6.702,7.591,1.141,0.065,0.968,0.265,-0.336,-0.244,0.397,93.333,31160.000,1.000
3.935,4.916,-2.984,-3.185,2.601,2.578,6.264,8.906,0.066,0.966,0.262,-0.275,-0.214,0.244,93.333,31161.000,1.000
3.294,2.706,-4.372,-3.432,-4.307,1.566,10.182,17.325,0.067,0.967,0.262,-0.183,-0.092,0.305,93.333,31162.000,1.000
2.517,0.379,-4.462,-1.870,-5.228,3.319,18.403,23.492,0.065,0.966,0.261,-0.275,-0.122,0.214,93.333,31163.000,1.000
-1.492,-1.892,-4.538,-2.026,-1.742,4.275,21.732,22.188,0.066,0.966,0.261,-0.214,-0.153,0.275,93.333,31164.000,1.000
-7.719,-2.497,-3.188,-1.289,1.281,3.139,17.951,15.534,0.068,0.966,0.260,-0.214,-0.092,0.183,93.333,31165.000,1.000
-7.491,-0.739,0.934,2.328,3.170,1.506,12.562,9.424,0.069,0.966,0.261,-0.031,0.000,0.244,93.333,31166.000,1.000
-0.597,0.518,5.441,4.527,1.757,-0.632,7.648,4.474,0.070,0.967,0.262,0.000,0.000,0.214,93.333,31167.000,1.000
2.654,-1.069,7.172,2.999,-3.899,-4.381,2.284,-1.135,0.068,0.968,0.261,0.122,0.092,0.183,93.333,31168.000,1.000
2.023,-1.086,8.342,3.381,-7.642,-6.292,0.250,-3.613,0.068,0.970,0.263,0.061,0.061,0.183,93.333,31169.000,1.000
7.292,4.797,11.590,7.427,-4.332,-2.734,4.362,0.068,0.068,0.970,0.265,0.031,0.092,0.183,93.333,31170.000,1.000
17.451,11.796,13.453,8.559,1.376,2.183,8.671,4.270,0.070,0.969,0.264,0.031,0.122,0.061,93.333,31171.000,1.000
22.883,14.359,12.439,7.221,2.125,3.716,7.461,4.286,0.070,0.971,0.263,0.122,0.183,0.092,93.333,31172.000,1.000
22.952,14.556,12.759,10.511,-1.398,4.262,2.997,2.571,0.069,0.971,0.261,0.153,0.275,0.183,93.333,31173.000,1.000
23.682,14.743,14.119,14.346,-3.937,5.925,-2.327,-0.371,0.067,0.971,0.263,0.153,0.458,0.214,93.333,31174.000,1.000
23.927,12.841,11.388,8.974,-4.169,6.599,-8.025,-6.845,0.068,0.972,0.265,0.092,0.336,0.092,93.333,31175.000,1.000
17.936,8.699,5.421,-1.717,-3.874,7.318,-9.131,-13.468,0.068,0.972,0.262,0.183,0.305,0.153,93.333,31176.000,1.000
8.407,4.924,0.952,-7.452,-3.888,10.144,-5.181,-16.938,0.066,0.973,0.263,0.092,0.336,0.153,93.333,31177.000,1.000
4.614,1.377,-2.669,-8.653,-3.100,10.608,-7.629,-22.607,0.065,0.972,0.263,0.061,0.397,0.275,93.333,31178.000,1.000
9.846,-1.722,-5.993,-8.892,-0.718,6.103,-19.220,-31.814,0.065,0.972,0.264,0.061,0.397,0.336,93.333,31179.000,1.000
17.878,-1.080,-4.403,-5.217,0.879,2.938,-24.225,-33.991,0.065,0.973,0.264,0.031,0.427,0.305,93.333,31180.000,1.000
20.391,2.235,1.572,1.355,0.396,4.404,-14.163,-24.105,0.065,0.972,0.263,0.122,0.427,0.244,93.333,31181.000,1.000
